"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"Globals","0","5854","0","1","0.000000","0","0"
"","0","64","0","1","0.000000","69","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","4","4","1","9.101594","0","4"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","7","8","1","6.118271","0","8"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Logo.M_Mannequin_Logo","0","79","85","1","72.914406","0","85"
"/Game/Game/Materials/Cliff_Material.Cliff_Material","0","14","14","1","12.797926","0","14"
"/Game/Game/Materials/Armchair_fabric_Master.Armchair_fabric_Master","0","47","50","1","50.033688","0","50"
"/Game/Game/Materials/M_GraphRenderTarget.M_GraphRenderTarget","0","13","13","1","6.444160","0","13"
"/Game/Game/Materials/Props/Decal_Hole_Master.Decal_Hole_Master","0","21","21","1","18.526373","0","21"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","5","5","1","3.391689","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","5","5","1","1.956111","0","5"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","18","20","1","19.193260","0","20"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","7","8","1","4.782545","0","8"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","7","7","1","5.253463","0","7"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","4","4","1","3.021021","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","27","29","1","32.851444","0","29"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Male_Body_Hands.M_Male_Body_Hands","0","38","38","1","45.325890","0","38"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Body.M_Mannequin_Body","0","38","38","1","40.957890","0","38"
"/Game/Game/Materials/M_Burst_add.M_Burst_add","0","22","22","1","19.481558","0","22"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","38","38","1","33.778923","0","38"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","57","62","6","41.164467","0","62"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Eyes.M_AnimMan_Eyes","0","258","278","2","309.332153","0","278"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Default.M_AnimMan_Default","0","129","139","1","165.409241","0","139"
"/Game/Game/Materials/UI/M_GrenadeWarning_UI.M_GrenadeWarning_UI","0","13","13","1","8.225541","0","13"
"/Game/LevelPrototyping/Materials/M_Grid.M_Grid","0","46","46","2","59.275860","0","46"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","10","11","1","6.471135","0","11"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","62","65","1","50.672935","0","65"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","62","65","1","0.000000","0","65"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_DemoLandscapeMaster.M_DemoLandscapeMaster","0","14","14","1","11.298296","14","42"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","385","400","6","597.240173","0","400"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","67","67","1","56.245834","0","67"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","12","14","1","12.659433","0","14"
"/Game/Game/Materials/Props/Environment_Landscape_Mat_Master.Environment_Landscape_Mat_Master","0","76","79","1","76.467300","26","133"
"/Game/Characters/Paragon/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","0","284","304","2","749.040588","284","912"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","94","100","1","89.958572","0","100"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","5","5","1","1.560702","0","5"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","38","38","1","29.127848","0","38"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","26","26","1","18.569345","0","26"
"/Engine/VREditor/TransformGizmo/Main.Main","0","5","5","1","1.485845","0","5"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","5","5","1","1.549465","0","5"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","14","14","1","9.108856","0","14"
"/Game/Game/Materials/M_ClimbingHold.M_ClimbingHold","0","14","14","1","0.000000","0","14"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","45","45","1","23.408180","0","45"
"/Game/Game/Particles/M_NiagaraRope.M_NiagaraRope","0","26","26","1","16.993952","0","26"
"/Interchange/gltf/M_Default.M_Default","0","385","400","6","755.394043","0","400"
"/Game/Game/Materials/Props/M_Wall.M_Wall","0","23","23","1","18.509968","0","23"
"/Game/Game/Materials/Props/M_Ground.M_Ground","0","23","23","1","17.411379","0","23"
"/Game/Game/Materials/Props/FXBullet_Material.FXBullet_Material","0","14","14","1","10.535730","0","14"
"/Game/Game/Materials/M_Trail.M_Trail","0","17","17","1","10.099407","0","17"
"/Game/Game/Materials/M_SimpleDebugMat2.M_SimpleDebugMat2","0","4","4","1","1.768610","0","4"
"/Game/Game/Materials/M_PP_UnderwaterEffect.M_PP_UnderwaterEffect","0","5","5","1","2.942609","0","5"
"/Game/Game/Materials/M_PojectilePath.M_PojectilePath","0","27","27","1","14.912518","0","27"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Environment_Master.M_Environment_Master","0","31","32","2","33.350140","31","96"
"/Game/Game/Materials/M_Bullet.M_Bullet","0","23","23","1","18.030878","0","23"
"/Interchange/gltf/M_Sheen.M_Sheen","0","385","400","6","595.358582","0","400"
"/Game/Game/Materials/Invisible_Material.Invisible_Material","0","47","53","1","36.741432","0","53"
"/Game/AdvancedLocomotionV4/VehiclesMesh/SportCar/Materials/M_SportsCar_Lights.M_SportsCar_Lights","0","68","68","1","407.513702","0","68"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_SW39_Material.M_SW39_Material","0","38","38","1","23.027895","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_DesertDeagle_Material.M_DesertDeagle_Material","0","38","38","1","0.000000","0","38"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","385","400","6","690.125122","0","400"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_P-018_Material.M_P-018_Material","0","38","38","1","29.566471","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_Scissors.M_Scissors","0","14","14","1","9.531229","0","14"
"/Game/Characters/Paragon/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","0","73","76","1","153.098206","73","228"
"/Game/AdvancedLocomotionV4/Props/Materials/Other/M_Prop_Rope_Material.M_Prop_Rope_Material","0","47","50","1","40.372364","0","50"
"/Game/AdvancedLocomotionV4/Props/Materials/C8/C8_Master_Material.C8_Master_Material","0","38","38","1","27.697895","0","38"
"/Game/Characters/Paragon/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","0","86","92","1","164.467102","86","276"
"/Game/Characters/Paragon/Global/Eyes/Materials/M_TearLine.M_TearLine","0","152","157","1","998.340210","152","471"
"/Game/AdvancedLocomotionV4/Props/Materials/Wireframe_Material.Wireframe_Material","0","94","102","1","94.211487","0","102"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_FloorStatic.M_Grid_FloorStatic","0","17","18","1","18.129316","0","18"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_Floor.M_Grid_Floor","0","7","7","1","5.578224","0","7"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_Background.M_Grid_Background","0","7","8","1","5.602615","0","8"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Material-Emmisive.M_Material-Emmisive","0","14","14","1","11.550774","0","14"
"/Game/Characters/Paragon/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","132","142","1","325.266724","132","426"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_FlickFuction.M_FlickFuction","0","45","45","1","26.586306","0","45"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","47","47","1","40.370033","0","47"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Arms.M_TwinBlast_ActionMovie_Arms","0","73","79","1","140.719757","73","237"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Coat.M_TwinBlast_ActionMovie_Coat","0","119","129","1","269.716187","238","645"
"/Game/Game/Materials/M_ExplosionShapes_burst.M_ExplosionShapes_burst","0","11","11","1","6.823109","0","11"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_LowerBody.M_TwinBlast_ActionMovie_LowerBody","0","73","79","1","235.766418","146","395"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","2.323426","0","5"
"/Game/Game/Materials/M_SniperSlopePP.M_SniperSlopePP","0","5","5","1","2.869170","0","5"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Head_Shirt.M_TwinBlast_ActionMovie_Head_Shirt","0","119","129","1","277.056396","238","645"
"/Game/Game/Materials/UI/M_VehicleDashboardUI.M_VehicleDashboardUI","0","52","52","4","24.144424","0","52"
"/Interchange/gltf/M_Transmission.M_Transmission","0","142","142","2","1485.038330","0","142"
"/Game/Game/Materials/Props/M_Rocks_SimpleMat.M_Rocks_SimpleMat","0","14","14","1","13.968183","0","14"
"/Interchange/gltf/M_Unlit.M_Unlit","0","171","186","6","142.990692","0","186"
"/Game/Game/Materials/M_PrototypeGrid.M_PrototypeGrid","0","46","46","2","51.475510","0","46"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","84","88","1","98.004822","0","88"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","0","385","431","1","334.110382","0","431"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Office_Assets_Pack_V2.M_Office_Assets_Pack_V2","0","29","31","1","30.526703","0","31"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Office_Assets_Pack_V1.M_Office_Assets_Pack_V1","0","29","31","1","0.000000","0","31"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","32","37","1","30.469873","0","37"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","10","11","1","10.362313","0","11"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","22","27","1","23.267494","0","27"
"/ControlRig/M_Manip.M_Manip","0","10","11","1","7.177203","0","11"
"/Game/Game/Materials/Props/Environment_Mat_Master.Environment_Mat_Master","0","52","54","2","59.797085","0","54"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","44","50","2","46.434143","0","50"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Head_Skin.M_TwinBlast_ActionMovie_Head_Skin","0","119","129","1","276.974670","119","387"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","0","23","23","1","19.488014","0","23"
"/Engine/EditorMaterials/WidgetMaterial_X.WidgetMaterial_X","0","7","8","1","5.773777","0","8"
"/Engine/MapTemplates/Materials/BasicAsset03.BasicAsset03","0","23","23","1","18.885408","0","23"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","47","47","1","43.766117","0","47"
"/Game/Game/Materials/UI/M_GrenadeInfo.M_GrenadeInfo","0","13","13","1","7.317453","0","13"
"/Game/AdvancedLocomotionV4/VehiclesMesh/Pickup/Materials/UCB_BOTTOM_001.UCB_BOTTOM_001","0","38","38","1","35.893845","0","38"
"/Game/Game/Materials/M_PP_Outlines_Master.M_PP_Outlines_Master","0","5","5","1","2.560180","0","5"
"/Game/Game/Materials/UI/M_SniperTargetMarker.M_SniperTargetMarker","0","13","13","1","6.813292","0","13"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","47","47","1","41.598667","0","47"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","47","47","1","0.000000","0","47"
"/Game/Game/Materials/M_BlueprintIcon.M_BlueprintIcon","0","14","14","1","14.107083","0","14"
"/Game/Game/Materials/Demo/M_grass_Interaction.M_grass_Interaction","0","84","88","1","91.598404","0","88"
