"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"Globals","0","5854","0","1","0.000000","0","0"
"","0","64","0","1","0.000000","69","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","4","4","1","7.742154","0","4"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","7","8","1","6.006198","0","8"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","5","5","1","3.542501","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","5","5","1","1.963706","0","5"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","18","20","1","19.609318","0","20"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","27","29","1","28.870735","0","29"
"/Game/Game/Materials/UI/MyTextMaterialOpaque.MyTextMaterialOpaque","0","29","31","1","31.382833","0","31"
"/Game/Game/Materials/UI/M_LootItem_IcnoMat.M_LootItem_IcnoMat","0","13","13","1","6.451033","0","13"
"/Game/Game/Materials/UI/M_VehicleLightsInformUI.M_VehicleLightsInformUI","0","13","13","1","6.818230","0","13"
"/Game/Game/Materials/M_smoke.M_smoke","0","56","56","1","50.125793","0","56"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","4","4","1","3.775979","0","4"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","7","8","1","4.549291","0","8"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","29","31","1","25.296103","0","31"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","7","7","1","5.192225","0","7"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","38","38","1","34.784348","0","38"
"/Game/AdvancedLocomotionV4/Environment/Text/M_OutlinedText.M_OutlinedText","0","29","31","1","28.907442","0","31"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Tiles.M_Tiles","0","23","23","1","21.743099","0","23"
"/Game/AdvancedLocomotionV4/Props/Meshes/Pickaxe/M_Pickaxe.M_Pickaxe","0","15","16","1","15.598038","0","16"
"/Game/AdvancedLocomotionV4/CharacterAssets/Zombie_Character/Materials/M_Zombie_Master.M_Zombie_Master","0","62","62","1","64.994843","0","62"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Body.M_Mannequin_Body","0","38","38","1","34.312729","0","38"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Logo.M_Mannequin_Logo","0","79","85","1","80.217766","0","85"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Male_Body_Hands.M_Male_Body_Hands","0","38","38","1","34.493835","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_Syringe.M_Syringe","0","24","24","1","64.096657","0","24"
"/Game/Game/Materials/UI/Bliboard_KeyInput_Mat.Bliboard_KeyInput_Mat","0","25","27","1","18.976000","0","27"
"/Game/Game/Materials/UI/M_GrenadeWarning_UI.M_GrenadeWarning_UI","0","13","13","1","6.851039","0","13"
"/Game/LevelPrototyping/Materials/Decal_ProjectLogo.Decal_ProjectLogo","0","21","21","1","16.556379","0","21"
"/Game/Game/Materials/UI/M_NotAvaliable.M_NotAvaliable","0","25","27","1","19.489441","0","27"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Eyes.M_AnimMan_Eyes","0","258","278","2","285.964813","0","278"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Default.M_AnimMan_Default","0","258","278","2","291.370117","0","278"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","57","62","6","39.823021","0","62"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","91","91","1","76.602371","0","91"
"/Game/LevelPrototyping/Materials/M_Grid.M_Grid","0","46","46","2","52.093643","0","46"
"/Game/Game/Materials/Surace_Types/M_Surface_MasterMaterial.M_Surface_MasterMaterial","0","42","42","3","41.162109","0","42"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","62","65","1","46.179558","0","65"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","62","65","1","0.000000","0","65"
"/ClimbingNavigation/Construction/M_NavPoint_Material.M_NavPoint_Material","0","4","4","1","1.544013","0","4"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","385","400","6","787.843262","0","400"
"/Interchange/gltf/M_Default.M_Default","0","385","400","6","846.210205","0","400"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","94","100","1","103.810890","0","100"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","5","5","1","2.234019","0","5"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_DemoLandscapeMaster.M_DemoLandscapeMaster","0","14","14","1","16.506788","14","42"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","12","14","1","16.655916","0","14"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","26","26","1","29.470182","0","26"
"/Engine/VREditor/TransformGizmo/Main.Main","0","5","5","1","2.044355","0","5"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","5","5","1","2.124348","0","5"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","38","38","1","39.918449","0","38"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","14","14","1","11.440367","0","14"
"/Game/Game/Materials/M_ClimbingHold.M_ClimbingHold","0","14","14","1","0.000000","0","14"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Environment_Master.M_Environment_Master","0","31","32","2","37.870003","31","96"
"/Game/Characters/Paragon/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","0","284","304","2","814.346924","284","912"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","10","11","1","7.070769","0","11"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","45","45","1","27.764215","0","45"
"/Game/Game/Materials/Props/Environment_Landscape_Mat_Master.Environment_Landscape_Mat_Master","0","76","79","1","85.212738","26","133"
"/Game/Game/Particles/M_NiagaraRope.M_NiagaraRope","0","26","26","1","21.111105","0","26"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_Background.M_Grid_Background","0","7","8","1","5.543807","0","8"
"/Game/Game/Materials/Props/M_Wall.M_Wall","0","23","23","1","20.524578","0","23"
"/Game/Game/Materials/Props/M_Ground.M_Ground","0","23","23","1","20.062469","0","23"
"/Game/Game/Materials/Props/FXBullet_Material.FXBullet_Material","0","26","26","1","22.110710","0","26"
"/Game/Game/Materials/M_SimpleDebugMat2.M_SimpleDebugMat2","0","8","8","1","3.443785","0","8"
"/Game/Game/Materials/M_Trail.M_Trail","0","17","17","1","11.578216","0","17"
"/Game/Game/Materials/M_PP_UnderwaterEffect.M_PP_UnderwaterEffect","0","5","5","1","2.778049","0","5"
"/Game/Game/Materials/M_PojectilePath.M_PojectilePath","0","27","27","1","17.038769","0","27"
"/Game/Game/Materials/M_Bullet.M_Bullet","0","35","35","1","30.915310","0","35"
"/Game/Game/Materials/Invisible_Material.Invisible_Material","0","47","53","1","39.442234","0","53"
"/Interchange/gltf/M_Sheen.M_Sheen","0","385","400","6","628.977661","0","400"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","385","400","6","618.487976","0","400"
"/Game/AdvancedLocomotionV4/Props/Materials/Wireframe_Material.Wireframe_Material","0","94","102","1","84.959671","0","102"
"/Game/Characters/Paragon/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","0","73","76","1","172.873291","73","228"
"/Game/AdvancedLocomotionV4/VehiclesMesh/SportCar/Materials/M_SportsCar_Lights.M_SportsCar_Lights","0","68","68","1","449.644684","0","68"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_SW39_Material.M_SW39_Material","0","38","38","1","23.206495","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_DesertDeagle_Material.M_DesertDeagle_Material","0","38","38","1","0.000000","0","38"
"/Game/Characters/Paragon/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","132","142","1","327.031311","132","426"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_P-018_Material.M_P-018_Material","0","38","38","1","33.809803","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Other/M_Prop_Rope_Material.M_Prop_Rope_Material","0","47","50","1","47.053272","0","50"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_Scissors.M_Scissors","0","14","14","1","11.672181","0","14"
"/Game/AdvancedLocomotionV4/Props/Materials/C8/C8_Master_Material.C8_Master_Material","0","38","38","1","33.590080","0","38"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_Floor.M_Grid_Floor","0","7","7","1","4.892190","0","7"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Material-Emmisive.M_Material-Emmisive","0","14","14","1","10.777630","0","14"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_FloorStatic.M_Grid_FloorStatic","0","17","18","1","17.196829","0","18"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_FlickFuction.M_FlickFuction","0","45","45","1","24.638424","0","45"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","47","47","1","37.362976","0","47"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","0","23","23","1","17.335743","0","23"
"/Engine/EngineDebugMaterials/VertexColorViewMode_GreenOnly.VertexColorViewMode_GreenOnly","0","14","14","1","10.379018","0","14"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Coat.M_TwinBlast_ActionMovie_Coat","0","119","129","1","281.399902","238","645"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Head_Shirt.M_TwinBlast_ActionMovie_Head_Shirt","0","119","129","1","298.888184","238","645"
"/Game/Characters/Paragon/Global/Eyes/Materials/M_TearLine.M_TearLine","0","152","157","1","1177.425171","152","471"
"/Game/Characters/Paragon/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","0","86","92","1","174.616089","86","276"
"/Interchange/gltf/M_Transmission.M_Transmission","0","142","142","2","1449.304321","0","142"
"/Game/Game/Materials/M_PrototypeGrid.M_PrototypeGrid","0","46","46","2","49.400749","0","46"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_LowerBody.M_TwinBlast_ActionMovie_LowerBody","0","73","79","1","239.572037","146","395"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Head_Skin.M_TwinBlast_ActionMovie_Head_Skin","0","119","129","1","279.015106","119","387"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_BandageRoll.M_BandageRoll","0","14","14","1","12.023044","0","14"
"/Game/Characters/Paragon/Heroes/TwinBlast/Materials/M_TwinBlast_ActionMovie_Arms.M_TwinBlast_ActionMovie_Arms","0","73","79","1","153.387207","73","237"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","32","37","1","28.658165","0","37"
"/Interchange/gltf/M_Unlit.M_Unlit","0","171","186","6","139.710190","0","186"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","0","385","431","1","324.332489","0","431"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","22","27","1","23.604721","0","27"
"/Engine/EditorMaterials/WidgetMaterial_X.WidgetMaterial_X","0","7","8","1","5.497589","0","8"
"/Engine/MapTemplates/Materials/BasicAsset03.BasicAsset03","0","23","23","1","20.628473","0","23"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Office_Assets_Pack_V2.M_Office_Assets_Pack_V2","0","29","31","1","28.766878","0","31"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Office_Assets_Pack_V1.M_Office_Assets_Pack_V1","0","29","31","1","0.000000","0","31"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","47","47","1","42.391129","0","47"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","47","47","1","39.489754","0","47"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","47","47","1","0.000000","0","47"
"/Game/Game/Materials/M_SniperSlopePP.M_SniperSlopePP","0","5","5","1","3.075413","0","5"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","7","7","1","5.356807","0","7"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","84","88","1","101.799545","0","88"
